"GEO_ID","NAME","B01001F_001E","B01001F_001M","B01001F_002E","B01001F_002M","B01001F_003E","B01001F_003M","B01001F_004E","B01001F_004M","B01001F_005E","B01001F_005M","B01001F_006E","B01001F_006M","B01001F_007E","B01001F_007M","B01001F_008E","B01001F_008M","B01001F_009E","B01001F_009M","B01001F_010E","B01001F_010M","B01001F_011E","B01001F_011M","B01001F_012E","B01001F_012M","B01001F_013E","B01001F_013M","B01001F_014E","B01001F_014M","B01001F_015E","B01001F_015M","B01001F_016E","B01001F_016M","B01001F_017E","B01001F_017M","B01001F_018E","B01001F_018M","B01001F_019E","B01001F_019M","B01001F_020E","B01001F_020M","B01001F_021E","B01001F_021M","B01001F_022E","B01001F_022M","B01001F_023E","B01001F_023M","B01001F_024E","B01001F_024M","B01001F_025E","B01001F_025M","B01001F_026E","B01001F_026M","B01001F_027E","B01001F_027M","B01001F_028E","B01001F_028M","B01001F_029E","B01001F_029M","B01001F_030E","B01001F_030M","B01001F_031E","B01001F_031M"
"310M400US11500","Anniston-Oxford-Jacksonville, AL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US12300","Augusta-Waterville, ME Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US26580","Huntington-Ashland, WV-KY-OH Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US39300","Providence-Warwick, RI-MA Metro Area","94970","8910","48775","5131","5095","1592","3135","1145","4899","1388","2055","882","1758","624","3344","1137","4925","1492","3920","1103","6922","1614","6649","1660","3993","1223","1147","592","484","332","449","383","46195","5251","4573","1215","2884","864","2783","918","2598","997","2209","812","3729","1572","2989","828","4647","1111","5765","1289","6020","1335","3858","1028","2032","608","1146","629","962","509"
"310M400US39540","Racine, WI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US25980","Hinesville, GA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US38660","Ponce, PR Metro Area","41507","5065","19101","2555","1037","496","1535","758","1366","605","488","307","419","466","1269","611","1427","646","1112","484","2383","751","2241","750","2707","647","1740","626","854","389","523","385","22406","3219","1101","562","2117","839","1184","501","1053","478","535","399","1793","720","1436","663","1711","901","2898","754","3100","909","2649","686","1760","619","602","331","467","329"
"310M400US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US39980","Richmond, IN Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US42620","Searcy, AR Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US48580","Whitewater-Elkhorn, WI Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US16180","Carson City, NV Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US30980","Longview, TX Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US39020","Portsmouth, OH Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US40340","Rochester, MN Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","194539","13420","97883","7228","6380","1389","9643","1872","8164","1917","4023","1239","2388","718","8507","1542","8759","1583","8945","1364","15395","2004","12195","1614","8710","1515","2485","636","1587","628","702","441","96656","7394","9038","1700","7188","1871","10049","2566","4411","1068","2994","955","8253","1335","7267","1288","7448","1094","14055","1759","11391","1412","7206","1309","4043","892","2504","910","809","365"
"310M400US42700","Sebring, FL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US14540","Bowling Green, KY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US40080","Richmond-Berea, KY Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US17980","Columbus, GA-AL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US10700","Albertville, AL Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US12700","Barnstable Town, MA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US13780","Binghamton, NY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US23180","Frankfort, KY Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US24540","Greeley, CO Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US36780","Oshkosh-Neenah, WI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US43420","Sierra Vista-Douglas, AZ Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US44700","Stockton-Lodi, CA Metro Area","47132","6666","25723","3598","2062","803","1912","742","1906","670","1157","475","1269","605","1922","742","2200","830","1915","654","3708","935","4245","1072","1906","790","693","342","682","382","146","222","21409","3591","2023","1061","1287","561","1083","384","838","437","543","211","1618","689","2163","678","1535","507","3304","950","2920","828","1938","680","931","364","1021","419","205","332"
"310M400US24260","Grand Island, NE Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US31340","Lynchburg, VA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US11020","Altoona, PA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US28900","Klamath Falls, OR Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US47220","Vineland-Bridgeton, NJ Metro Area","14501","3264","8024","1989","546","469","1114","669","356","287","370","334","528","617","383","450","612","317","1098","335","1199","407","770","401","895","495","16","26","137","178","0","210","6477","1702","431","427","684","401","1463","580","339","192","224","348","183","182","391","419","244","231","886","427","988","554","225","283","334","345","85","143","0","210"
"310M400US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","24054","2840","11565","1761","1303","664","815","517","719","488","384","305","871","459","1197","682","942","463","1111","418","1524","540","1162","525","853","340","322","273","250","196","112","130","12489","1721","1734","379","733","472","665","415","776","322","667","293","1249","465","1008","433","987","428","1728","764","1022","468","893","328","186","293","841","464","0","201"
"310M400US18980","Cullman, AL Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US26090","Holland, MI Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US28020","Kalamazoo-Portage, MI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US36660","Opelousas, LA Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US37260","Palatka, FL Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US38300","Pittsburgh, PA Metro Area","9353","2274","4850","1376","599","424","483","376","351","262","74","84","101","123","742","415","505","322","192","177","1192","565","298","222","181","113","77","76","55","57","0","177","4503","1333","581","519","504","265","283","230","94","149","20","29","401","300","677","336","431","337","646","364","326","213","155","135","289","301","41","68","55","77"
"310M400US38860","Portland-South Portland, ME Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US46340","Tyler, TX Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US37620","Parkersburg-Vienna, WV Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US47020","Victoria, TX Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US29340","Lake Charles, LA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US19260","Danville, VA Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US28100","Kankakee, IL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US31940","Marinette, WI-MI Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US35380","New Orleans-Metairie, LA Metro Area","28685","5361","15190","2955","1995","1068","1314","536","1797","922","221","269","98","121","1114","615","618","381","2196","1036","2047","683","1814","796","1233","591","657","371","27","44","59","97","13495","3032","1841","797","1197","587","997","545","184","166","201","256","837","499","2218","1082","806","390","1811","751","1272","583","1034","553","346","241","676","521","75","144"
"310M400US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","234310","13221","111943","7529","11405","2294","7292","1599","11183","2056","4947","951","3647","1223","8672","1903","10708","2105","11033","1891","18019","2377","11345","1665","7499","1363","3925","1327","1384","605","884","545","122367","7497","9548","1905","11571","1926","11744","2143","5947","1078","3398","821","8402","1325","10385","1729","9610","1438","18156","2052","14233","1614","10998","1368","5600","886","1960","624","815","421"
"310M400US38340","Pittsfield, MA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US45860","Torrington, CT Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US48020","Watertown-Fort Atkinson, WI Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US16620","Charleston, WV Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US13460","Bend-Redmond, OR Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US14740","Bremerton-Silverdale, WA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","96922","9984","48654","5567","3037","1107","5240","1452","5900","1613","3675","967","1581","561","4062","1123","2219","761","4426","1013","9517","2052","6161","1348","1893","664","571","383","69","101","303","313","48268","5393","4229","1291","5856","1785","5239","1213","3356","973","1876","432","3299","897","2367","664","2953","835","9062","1632","5934","908","2675","796","831","513","591","446","0","198"
"310M400US31300","Lumberton, NC Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US33780","Monroe, MI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","2072525","46631","1026989","25997","87709","5779","77128","5065","79520","5338","45881","3358","31168","2490","75656","4698","89876","5323","88783","4545","155893","6901","136354","6186","90383","4345","45818","3132","17338","1836","5482","1363","1045536","24369","78245","5853","76513","6113","79349","4870","42977","2513","26416","2390","75734","4443","85527","5070","80940","4636","150974","5792","141419","5713","105090","4890","60244","3891","31255","2653","10853","1796"
"310M400US40260","Roanoke Rapids, NC Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US42340","Savannah, GA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","95721","8469","46894","4994","2383","1027","2553","885","5470","1413","2483","852","1536","875","3338","1020","5095","1715","3818","1463","7983","1986","5890","1374","4137","1131","1684","834","410","338","114","189","48827","4622","1989","889","4428","1313","4487","1482","1724","640","1064","662","4597","1330","4492","1308","3940","1264","6530","1391","7325","1663","4649","990","2011","707","1024","426","567","492"
"310M400US10500","Albany, GA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US33260","Midland, TX Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US12580","Baltimore-Columbia-Towson, MD Metro Area","55663","8551","26947","4732","3539","1552","3470","1355","2280","1011","1331","612","995","718","1504","741","2038","810","2997","826","4823","1359","2313","857","1189","676","352","344","116","194","0","206","28716","4543","2652","909","2290","1057","3217","1251","1799","837","808","550","1955","930","2450","715","2943","870","5311","1689","2687","952","1456","666","770","679","246","394","132","178"
"310M400US14460","Boston-Cambridge-Newton, MA-NH Metro Area","219055","12410","113205","7628","8198","2019","8122","1556","7241","1327","4653","1112","4080","922","9529","1967","12691","2087","10901","1533","19237","2252","14253","2425","8019","1492","4563","1002","1525","690","193","310","105850","6575","7783","1574","7369","1750","9359","1898","4874","1172","2673","909","8422","1501","9793","1790","8107","1434","17588","1949","12571","2137","9632","1458","4146","952","2776","875","757","484"
"310M400US14580","Bozeman, MT Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US29380","Lake City, FL Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US47300","Visalia-Porterville, CA Metro Area","84196","10559","41374","5735","4339","1309","4195","1689","3242","1097","2627","925","1266","714","3646","1250","4313","1253","3062","1098","5253","1392","4147","1096","3523","947","1102","558","610","296","49","56","42822","5772","3841","1431","4911","1876","3779","1341","2686","1119","992","595","4123","1276","4318","1321","2568","917","5067","1119","4549","1267","3752","956","1209","526","652","442","375","311"
"310M400US48140","Wausau, WI Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US48620","Wichita, KS Metro Area","23181","5442","12613","2991","654","594","1832","867","1013","639","560","446","374","282","1385","931","1473","674","1126","538","1424","656","1535","659","635","475","447","255","155","251","0","177","10568","2827","962","647","1095","625","1204","635","203","253","424","483","609","390","971","461","770","451","991","573","1733","636","887","393","562","311","32","58","125","187"
"310M400US24060","Glenwood Springs, CO Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US24660","Greensboro-High Point, NC Metro Area","28101","4438","13145","2389","1200","709","1838","721","1696","801","949","509","253","280","869","418","900","450","1686","745","2211","813","816","495","659","376","62","108","6","14","0","210","14956","2653","1521","596","1422","778","2382","821","1262","727","977","769","1133","542","1478","593","329","291","2655","817","631","272","871","679","295","277","0","210","0","210"
"310M400US34900","Napa, CA Metro Area","11435","3879","6557","2187","524","569","492","300","393","343","227","180","640","402","419","348","457","295","608","495","1230","602","460","280","446","257","380","284","223","279","58","100","4878","1955","286","383","142","179","576","469","348","296","182","174","626","387","319","263","511","474","434","335","642","327","292","236","491","389","0","211","29","48"
"310M400US47940","Waterloo-Cedar Falls, IA Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US10380","Aguadilla-Isabela, PR Metro Area","55258","4471","26513","2587","183","324","913","436","1739","730","1589","878","298","368","2567","852","1182","659","1527","727","3143","845","3755","896","4096","921","3976","726","1333","569","212","187","28745","3014","414","367","1587","683","1987","856","1344","708","668","342","1706","908","1402","721","1475","463","3507","886","3799","945","4147","870","3907","818","1954","555","848","600"
"310M400US17900","Columbia, SC Metro Area","16042","3290","8219","2213","700","508","534","433","1324","672","953","739","0","214","237","248","678","584","398","399","1831","827","1134","552","236","207","194","194","0","214","0","214","7823","1662","968","559","1172","749","433","455","431","329","124","143","974","456","167","171","514","408","1754","596","704","389","261","334","227","291","53","84","41","78"
"310M400US23540","Gainesville, FL Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US15500","Burlington, NC Metro Area","11414","2678","5693","1391","564","297","793","534","297","326","735","531","418","376","318","358","206","192","486","399","876","629","364","308","420","303","192","288","24","50","0","210","5721","1497","674","323","621","511","333","364","433","458","80","125","873","446","63","75","315","262","1009","446","778","503","248","224","268","347","26","38","0","210"
"310M400US34860","Nacogdoches, TX Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US45060","Syracuse, NY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US24220","Grand Forks, ND-MN Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
